"x","y","method","rep"
1045880,10021.6162991145,"dadi","r1"
1044880,10021.6162991145,"dadi","r1"
1043880,10021.6162991145,"dadi","r1"
1042880,10021.6162991145,"dadi","r1"
1041880,10021.6162991145,"dadi","r1"
1040880,10021.6162991145,"dadi","r1"
1039880,10021.6162991145,"dadi","r1"
1038880,10021.6162991145,"dadi","r1"
1037880,10021.6162991145,"dadi","r1"
1036880,10021.6162991145,"dadi","r1"
1035880,10021.6162991145,"dadi","r1"
1034880,10021.6162991145,"dadi","r1"
1033880,10021.6162991145,"dadi","r1"
1032880,10021.6162991145,"dadi","r1"
1031880,10021.6162991145,"dadi","r1"
1030880,10021.6162991145,"dadi","r1"
1029880,10021.6162991145,"dadi","r1"
1028880,10021.6162991145,"dadi","r1"
1027880,10021.6162991145,"dadi","r1"
1026880,10021.6162991145,"dadi","r1"
1025880,10021.6162991145,"dadi","r1"
1024880,10021.6162991145,"dadi","r1"
1023880,10021.6162991145,"dadi","r1"
1022880,10021.6162991145,"dadi","r1"
1021880,10021.6162991145,"dadi","r1"
1020880,10021.6162991145,"dadi","r1"
1019880,10021.6162991145,"dadi","r1"
1018880,10021.6162991145,"dadi","r1"
1017880,10021.6162991145,"dadi","r1"
1016880,10021.6162991145,"dadi","r1"
1015880,10021.6162991145,"dadi","r1"
1014880,10021.6162991145,"dadi","r1"
1013880,10021.6162991145,"dadi","r1"
1012880,10021.6162991145,"dadi","r1"
1011880,10021.6162991145,"dadi","r1"
1010880,10021.6162991145,"dadi","r1"
1009880,10021.6162991145,"dadi","r1"
1008880,10021.6162991145,"dadi","r1"
1007880,10021.6162991145,"dadi","r1"
1006880,10021.6162991145,"dadi","r1"
1005880,10021.6162991145,"dadi","r1"
1004880,10021.6162991145,"dadi","r1"
1003880,10021.6162991145,"dadi","r1"
1002880,10021.6162991145,"dadi","r1"
1001880,10021.6162991145,"dadi","r1"
1000880,10021.6162991145,"dadi","r1"
999880,10021.6162991145,"dadi","r1"
998880,10021.6162991145,"dadi","r1"
997880,10021.6162991145,"dadi","r1"
996880,10021.6162991145,"dadi","r1"
995880,10021.6162991145,"dadi","r1"
994880,10021.6162991145,"dadi","r1"
993880,10021.6162991145,"dadi","r1"
992880,10021.6162991145,"dadi","r1"
991880,10021.6162991145,"dadi","r1"
990880,10021.6162991145,"dadi","r1"
989880,10021.6162991145,"dadi","r1"
988880,10021.6162991145,"dadi","r1"
987880,10021.6162991145,"dadi","r1"
986880,10021.6162991145,"dadi","r1"
985880,10021.6162991145,"dadi","r1"
984880,10021.6162991145,"dadi","r1"
983880,10021.6162991145,"dadi","r1"
982880,10021.6162991145,"dadi","r1"
981880,10021.6162991145,"dadi","r1"
980880,10021.6162991145,"dadi","r1"
979880,10021.6162991145,"dadi","r1"
978880,10021.6162991145,"dadi","r1"
